Year,Sex,Type,Cancer_Type,MorRate_Age_0_to_4,MorRate_Age_5_to_9,MorRate_Age_10_to_14,MorRate_Age_15_to_19,MorRate_Age_20_to_24,MorRate_Age_25_to_29,MorRate_Age_30_to_34,MorRate_Age_35_to_39,MorRate_Age_40_to_44,MorRate_Age_45_to_49,MorRate_Age_50_to_54,MorRate_Age_55_to_59,MorRate_Age_60_to_64,MorRate_Age_65_to_69,MorRate_Age_70_to_74,MorRate_Age_75_to_79,MorRate_Age_80_to_84,MorRate_Age_85+
2011,Female,Mortality,Thyroid cancer,0,0,0,0,0,0,0,0,0,0.001039836,0.001131171,0.003149329,0.008426079,0.012022899,0.038093958,0.031309521,0.082299415,0.09022128
2011,Female,Mortality,Tongue cancer,0,0,0,0,0,0.000506101,0.000534568,0.00146576,0,0,0.000565585,0.001259731,0.003510866,0.006473869,0.007842874,0.009131944,0.010869734,0.03007376
2011,Female,Mortality,Unknown primary site,0,0,0,0,0.000510754,0.001518303,0.003741975,0.004885866,0.003636137,0.008838607,0.018098729,0.027084226,0.06740863,0.128552535,0.177024862,0.241344222,0.298141275,0.303903257
2011,Female,Mortality,Uterine cancer,0,0,0,0,0.000510754,0.000506101,0.002138271,0.00293152,0.006752826,0.01351787,0.024885752,0.047869794,0.070217323,0.084160293,0.104198178,0.103060506,0.110250159,0.11871221
2011,Persons,Mortality,Acute lymphoblastic leukaemia,0,0,0,0,0.000246081,0.000249362,0.001069836,0.001488047,0.003421503,0.006854263,0.012596333,0.024351013,0.036271954,0.04326541,0.055432696,0.056629952,0.06479365,0.082969249
2011,Persons,Mortality,Acute myeloid leukaemia,0,0.000310543,0,0.000278545,0.000246081,0.000498725,0.000267459,0,0,0.000263625,0.00028628,0.000640816,0.00142243,0.002351381,0.00291751,0.004955121,0.005399471,0.001050244
2011,Persons,Mortality,Anal cancer,0.00029269,0.000310543,0,0,0.000246081,0.000249362,0,0.001240039,0.00210554,0.005008884,0.00916097,0.017302036,0.026314947,0.033859886,0.038511136,0.042472464,0.062993827,0.09767266
2011,Persons,Mortality,Bladder cancer,0,0,0,0,0,0,0,0,0.000526385,0.000527251,0.002290242,0.002242857,0.00817897,0.012227181,0.012837045,0.019112609,0.020697972,0.034658041
2011,Persons,Mortality,Bowel cancer,0,0.000621085,0,0,0.000246081,0,0.001069836,0.002480079,0.003421503,0.011863147,0.022902424,0.035885704,0.046940176,0.053611486,0.080523285,0.096270918,0.105289682,0.079818518
2011,Persons,Mortality,Brain cancer,0,0,0,0,0,0.000498725,0.001872213,0.00347211,0.007106198,0.025571672,0.055824659,0.110861193,0.190605564,0.338598859,0.453381103,0.58470425,0.694731916,0.67215594
2011,Persons,Mortality,Breast cancer,0,0,0,0,0.000246081,0.00224426,0.002674591,0.003224102,0.008422161,0.008436015,0.015172856,0.025632646,0.04231728,0.05314121,0.080523285,0.108304782,0.135886683,0.175390691
2011,Persons,Mortality,Chronic lymphocytic leukaemia,0,0,0,0,0,0,0,0,0.000526385,0.000527251,0.004007924,0.004485713,0.019202799,0.035270714,0.049014173,0.079989807,0.078292327,0.068265838
2011,Persons,Mortality,Chronic myeloid leukaemia,0,0,0,0,0,0,0,0.000248008,0.00105277,0.002372629,0.004294205,0.00993265,0.013868688,0.028216572,0.036177128,0.052382705,0.073792768,0.085069736
2011,Persons,Mortality,Colon cancer,0.000585381,0,0.000301901,0.000278545,0.000246081,0.000498725,0.000534918,0.001240039,0.001579155,0.003954382,0.006584447,0.015379587,0.01778037,0.039973476,0.075271766,0.092731546,0.125087741,0.138632163
2011,Persons,Mortality,Head and neck excluding lip,0,0,0,0,0,0,0,0.000248008,0.00105277,0.001581753,0.002862803,0.003844897,0.011023829,0.014108286,0.027424597,0.03539372,0.048595238,0.115526802
2011,Persons,Mortality,Head and neck including lip,0,0,0,0,0,0.000498725,0.000267459,0.000744024,0.002368733,0.00527251,0.014314015,0.027234686,0.043384102,0.065368391,0.071187252,0.084944927,0.098990299,0.126029239
2011,Persons,Mortality,Hodgkin lymphoma,0,0.000310543,0,0,0,0.000249362,0.001337295,0.001488047,0.00315831,0.007117888,0.016604258,0.033642848,0.052985502,0.085119991,0.095694338,0.128125265,0.156584655,0.161737523
2011,Persons,Mortality,Kidney cancer,0,0,0,0,0,0,0,0,0,0.001581753,0.004580485,0.017622444,0.049785035,0.112866286,0.218229771,0.374465555,0.730728389,1.178373383
2011,Persons,Mortality,Laryngeal cancer,0,0,0,0.000278545,0.000246081,0.001745536,0.000534918,0.001240039,0.004737465,0.005799761,0.012310053,0.021787749,0.05049625,0.0790064,0.099778853,0.14015913,0.12418783,0.160687279
2011,Persons,Mortality,Liver cancer,0,0,0,0,0,0.000249362,0.000267459,0.001488047,0.003421503,0.004745259,0.011737492,0.018583668,0.024892518,0.041854581,0.058933708,0.085652802,0.088191357,0.102923878
2011,Persons,Mortality,Lung cancer,0,0,0,0,0.000246081,0.000249362,0.000802377,0.000744024,0.000526385,0,0.000572561,0.000640816,0,0,0,0.000707874,0.000899912,0
2011,Persons,Mortality,Melanoma of the skin,0,0,0,0,0,0,0.000267459,0.000248008,0,0.000527251,0.000572561,0.00160204,0.001066822,0.003291933,0.004084514,0.004247246,0.005399471,0.004200975
2011,Persons,Mortality,Mesothelioma,0,0,0,0,0,0,0,0.000496016,0.000789578,0.001845378,0.002290242,0.004165305,0.007112148,0.007994695,0.010503037,0.00637087,0.005399471,0.008401949
2011,Persons,Mortality,Myeloma,0,0,0,0.000278545,0,0.000249362,0.000802377,0.002728087,0.002631925,0.006590637,0.011164932,0.024030605,0.040183636,0.062076458,0.100945857,0.121046522,0.194380951,0.256259452
2011,Persons,Mortality,Non-Hodgkin lymphoma,0.00029269,0.000310543,0,0,0.000738242,0.000249362,0,0.000248008,0.000526385,0.000263625,0.00028628,0.000640816,0.002489252,0.001881105,0.002334008,0.001415749,0.002699735,0.004200975
2011,Persons,Mortality,Non-melanoma skin cancer all types,0,0.000310543,0.000301901,0.000278545,0.000492161,0.000498725,0.000802377,0.000992032,0.00210554,0.001581753,0.004294205,0.004806121,0.006756541,0.018340772,0.027424597,0.048843333,0.05489462,0.063014619
2011,Persons,Mortality,Oesophageal cancer,0,0,0,0,0,0,0,0,0,0,0.00028628,0.000320408,0.000355607,0.000470276,0.001750506,0.000707874,0.002699735,0.003150731
2011,Persons,Mortality,Pancreatic cancer,0,0,0,0,0,0,0.000267459,0.000248008,0.000263193,0.000263625,0.00028628,0.001281632,0.005334111,0.012227181,0.01983907,0.028314976,0.037796296,0.118677533
2011,Persons,Mortality,Rectal cancer,0,0,0,0.000278545,0,0.001745536,0.001337295,0.00347211,0.006316621,0.0134449,0.018321939,0.031079583,0.048362606,0.068190048,0.095110836,0.173429227,0.29337125,0.527222316
2011,Persons,Mortality,Stomach cancer,0.001756142,0.002794883,0.000905704,0.001114181,0.000738242,0.000748087,0.000802377,0.002976095,0.005527043,0.007381514,0.008302129,0.017942852,0.023470088,0.03338961,0.036177128,0.040348841,0.042295855,0.034658041
2011,Persons,Mortality,Thyroid cancer,0,0,0,0,0,0.001496174,0.004546804,0.011160354,0.027635215,0.046398085,0.063267947,0.085548955,0.119128477,0.144374791,0.179718635,0.190418212,0.304170191,0.546126701
2011,Persons,Mortality,Tongue cancer,0,0,0,0,0.000492161,0.000748087,0.001337295,0.003720118,0.004737465,0.00527251,0.004007924,0.008651018,0.010312614,0.008935248,0.011670041,0.012741739,0.00989903,0.029406822
2011,Persons,Mortality,Unknown primary site,0,0,0,0,0,0,0,0,0.000263193,0.000263625,0,0.000961224,0.002489252,0.005173038,0.007002025,0.007786618,0.023397707,0.075617543
